     0.40000     3.00000     1.41161     0.19000    -4.86379   -14.76009   -13.86718   -16.37651    -0.00000000    -0.00000006
     0.40000     3.00000     1.45950     0.21000    -3.33444   -14.41504   -13.53025   -16.56308     0.00000000     0.00000031
     0.40000     3.00000     1.50443     0.23000    -1.37770   -13.72986   -12.85927   -16.45746     0.00000000     0.00000030
     0.40000     3.25000     1.30465     0.15000    -6.32216   -14.37799   -13.44433   -15.13861     0.00000000     0.00000028
     0.40000     3.25000     1.36023     0.17000    -5.60585   -14.67055   -13.77196   -15.93269    -0.00000000     0.00000058
     0.40000     3.25000     1.41161     0.19000    -4.42926   -14.65148   -13.76307   -16.45204    -0.00000000    -0.00000064
     0.40000     3.25000     1.45950     0.21000    -2.80275   -14.30402   -13.41387   -16.68340     0.00000000     0.00000005
     0.40000     3.25000     1.50443     0.23000    -0.74033   -13.61307   -12.73044   -16.63155     0.00000000     0.00000004
     0.40000     3.50000     1.30465     0.15000    -6.05456   -14.28414   -13.36817   -15.15614     0.00000000     0.00000031
     0.40000     3.50000     1.36023     0.17000    -5.25949   -14.58105   -13.69011   -15.98966    -0.00000000    -0.00000003
     0.40000     3.50000     1.41161     0.19000    -3.99472   -14.56590   -13.67257   -16.55305    -0.00000000     0.00000014
     0.40000     3.50000     1.45950     0.21000    -2.27106   -14.22040   -13.31321   -16.83550    -0.00000000     0.00000000
     0.40000     3.50000     1.50443     0.23000    -0.10297   -13.52824   -12.61993   -16.84549    -0.00000000     0.00000035
     0.40000     3.75000     1.30465     0.15000    -5.78696   -14.20517   -13.30179   -15.18968     0.00000000     0.00000046
     0.40000     3.75000     1.36023     0.17000    -4.91313   -14.51036   -13.61946   -16.06664    -0.00000000     0.00000020
     0.40000     3.75000     1.41161     0.19000    -3.56019   -14.50329   -13.59490   -16.67908    -0.00000000    -0.00000078
     0.40000     3.75000     1.45950     0.21000    -1.73937   -14.16413   -13.22740   -17.01901    -0.00000000     0.00000039
     0.40000     3.75000     1.50443     0.23000     0.53440   -13.47534   -12.52676   -17.09909    -0.00000000    -0.00000004
     0.40000     4.00000     1.30465     0.15000    -5.51936   -14.14104   -13.24469   -15.23878     0.00000000     0.00000066
     0.40000     4.00000     1.36023     0.17000    -4.56676   -14.45843   -13.55939   -16.16318    -0.00000000    -0.00000086
     0.40000     4.00000     1.41161     0.19000    -3.12566   -14.46360   -13.52937   -16.82973    -0.00000000    -0.00000093
     0.40000     4.00000     1.45950     0.21000    -1.20768   -14.13515   -13.15562   -17.23363     0.00000000     0.00000016
     0.40000     4.00000     1.50443     0.23000     1.17177   -13.45435   -12.45003   -17.39228     0.00000000    -0.00000005
